funcid,dim,milestone,error
1,10,80,6.120692e+01
1,10,90,1.968807e+01
1,10,100,6.369544e+00
1,10,1,3.698497e+09
1,10,2,3.281591e+09
1,10,3,3.257707e+09
1,10,5,2.939256e+09
1,10,10,2.508507e+09
1,10,20,1.369311e+09
1,10,30,4.924340e+08
1,10,40,3.005586e+07
1,10,50,1.028068e+06
1,10,60,4.322246e+04
1,10,70,5.170260e+03
1,10,80,4.064418e+02
1,10,90,1.092811e+02
1,10,100,4.654393e+01
1,10,1,2.799897e+09
1,10,2,2.345815e+09
1,10,3,2.109170e+09
1,10,5,1.879639e+09
1,10,10,1.179030e+09
1,10,20,2.061813e+08
1,10,30,2.041192e+07
1,10,40,1.332276e+06
1,10,50,1.439607e+05
1,10,60,6.751901e+03
1,10,70,8.718568e+02
1,10,80,3.362895e+01
1,10,90,3.786944e+00
1,10,100,8.336914e-01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,90,3.645805e+01
1,10,100,1.583670e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,90,3.645805e+01
1,10,100,1.583670e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,90,3.645805e+01
1,10,100,1.583670e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,90,3.645805e+01
1,10,100,1.583670e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,1.903867e+08
1,10,30,4.578236e+07
1,10,40,1.424717e+06
1,10,50,3.046475e+05
1,10,60,3.790478e+04
1,10,70,1.521867e+03
1,10,80,4.997125e+02
1,10,90,2.447368e+02
1,10,100,2.338528e+02
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,1.903867e+08
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.590555e+09
1,10,20,4.995369e+08
1,10,30,3.170001e+07
1,10,40,1.486472e+06
1,10,50,1.053329e+05
1,10,60,1.354856e+04
1,10,70,1.329484e+03
1,10,80,8.457987e+01
1,10,90,3.645805e+01
1,10,100,1.583670e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,30,1.127982e+08
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,2.066939e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,2.066939e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,20,5.796975e+08
1,10,30,3.492573e+07
1,10,40,8.660426e+05
1,10,50,6.735181e+04
1,10,60,1.645004e+04
1,10,70,3.036063e+03
1,10,80,1.307786e+03
1,10,90,6.733693e+02
1,10,100,1.980765e+02
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,20,5.796975e+08
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,20,5.796975e+08
1,10,30,3.492573e+07
1,10,40,8.660426e+05
1,10,50,6.735181e+04
1,10,60,1.645004e+04
1,10,70,3.036063e+03
1,10,80,1.307786e+03
1,10,90,6.733693e+02
1,10,100,1.980765e+02
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,20,5.796975e+08
1,10,30,3.492573e+07
1,10,40,8.660426e+05
1,10,50,6.735181e+04
1,10,60,1.645004e+04
1,10,70,3.036063e+03
1,10,80,1.307786e+03
1,10,90,6.733693e+02
1,10,100,1.980765e+02
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,30,1.127982e+08
1,10,40,3.379225e+06
1,10,50,1.621167e+06
1,10,60,1.507740e+06
1,10,70,6.711418e+05
1,10,80,4.866828e+05
1,10,90,2.464247e+05
1,10,100,2.421438e+05
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.767943e+09
1,10,20,5.796975e+08
1,10,30,3.492573e+07
1,10,40,8.660426e+05
1,10,50,6.735181e+04
1,10,60,1.645004e+04
1,10,70,3.036063e+03
1,10,80,1.307786e+03
1,10,90,6.733693e+02
1,10,100,1.980765e+02
1,10,1,3.555770e+09
1,10,2,3.475781e+09
1,10,3,1.649764e+09
1,10,5,1.218372e+09
1,10,10,4.495473e+08
1,10,20,1.974879e+07
1,10,30,1.929576e+06
1,10,40,6.646082e+04
1,10,50,1.637067e+03
1,10,60,3.834937e+02
1,10,70,1.435569e+02
1,10,80,1.333753e+02
1,10,90,1.181881e+02
1,10,100,9.805415e+01
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.221774e+09
1,10,20,1.313021e+08
1,10,30,2.264178e+07
1,10,40,2.580324e+06
1,10,50,5.962828e+05
1,10,60,3.390508e+05
1,10,70,1.127639e+05
1,10,80,9.439008e+04
1,10,90,8.741450e+04
1,10,100,8.293889e+04
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,30,1.127982e+08
1,10,40,3.379225e+06
1,10,50,1.621167e+06
1,10,60,1.507740e+06
1,10,70,6.711418e+05
1,10,80,4.866828e+05
1,10,90,2.464247e+05
1,10,100,2.421438e+05
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.972193e+09
1,10,20,9.954950e+08
1,10,30,9.445470e+08
1,10,40,8.685724e+08
1,10,50,3.835904e+08
1,10,60,2.845115e+08
1,10,70,2.653499e+08
1,10,80,1.985534e+08
1,10,90,1.578523e+08
1,10,100,1.315588e+08
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,30,1.127982e+08
1,10,40,3.379225e+06
1,10,50,1.621167e+06
1,10,60,1.507740e+06
1,10,70,6.711418e+05
1,10,80,4.866828e+05
1,10,90,2.464247e+05
1,10,100,2.421438e+05
1,10,1,4.811892e+09
1,10,2,4.549554e+09
1,10,3,4.341274e+09
1,10,5,2.908112e+09
1,10,10,1.888746e+09
1,10,20,4.483327e+08
1,10,30,1.127982e+08
1,10,40,3.379225e+06
1,10,50,1.621167e+06
1,10,60,1.507740e+06
1,10,70,6.711418e+05
1,10,80,4.866828e+05
1,10,90,2.464247e+05
1,10,100,2.421438e+05
