funcid,dim,milestone,error
4,10,5,1.482710e+02
4,10,10,1.155219e+02
4,10,20,5.153625e+01
4,10,30,2.326532e+01
4,10,40,1.029080e+01
4,10,50,4.455192e+00
4,10,60,4.212758e+00
4,10,70,4.131850e+00
4,10,80,4.096163e+00
4,10,90,4.083967e+00
4,10,1,2.475695e+02
4,10,2,1.936337e+02
4,10,3,1.897311e+02
4,10,5,1.419117e+02
4,10,10,8.071731e+01
4,10,20,2.167705e+01
4,10,30,5.345172e+00
4,10,40,3.658474e+00
4,10,50,3.322107e+00
4,10,60,3.081572e+00
4,10,70,3.072275e+00
4,10,80,3.070879e+00
4,10,90,3.068794e+00
4,10,100,3.042139e+00
4,10,1,2.475695e+02
4,10,2,1.936337e+02
4,10,3,1.897311e+02
4,10,5,1.419117e+02
4,10,10,9.514302e+01
4,10,20,3.196832e+01
4,10,30,1.462082e+01
4,10,40,8.993555e+00
4,10,50,7.445153e+00
4,10,60,4.370729e+00
4,10,70,2.990601e+00
4,10,80,2.985705e+00
4,10,90,2.796728e+00
4,10,100,2.760668e+00
4,10,1,2.475695e+02
4,10,2,1.936337e+02
4,10,3,1.897311e+02
4,10,5,1.419117e+02
4,10,10,1.195955e+02
4,10,20,6.526857e+01
4,10,30,5.281507e+01
4,10,40,5.074139e+01
4,10,50,3.802182e+01
4,10,60,3.338689e+01
4,10,70,3.062091e+01
4,10,80,2.673947e+01
4,10,90,2.488060e+01
4,10,100,2.117641e+01
4,10,1,2.475695e+02
4,10,2,1.936337e+02
4,10,3,1.897311e+02
4,10,5,1.419117e+02
4,10,10,9.514302e+01
4,10,20,3.196832e+01
4,10,30,1.462082e+01
4,10,40,8.993555e+00
4,10,50,7.445153e+00
4,10,60,4.370729e+00
4,10,70,2.990601e+00
4,10,80,2.985705e+00
4,10,90,2.796728e+00
4,10,100,2.760668e+00
4,10,1,2.475695e+02
4,10,2,1.936337e+02
4,10,3,1.897311e+02
4,10,5,1.419117e+02
4,10,10,9.514302e+01
4,10,20,3.196832e+01
4,10,30,1.462082e+01
4,10,40,8.993555e+00
4,10,50,7.445153e+00
4,10,60,4.370729e+00
4,10,70,2.990601e+00
4,10,80,2.985705e+00
4,10,90,2.796728e+00
4,10,100,2.760668e+00
