funcid,dim,milestone,error
21,10,1,1.956077e+02
21,10,2,1.739178e+02
21,10,3,1.313123e+02
21,10,5,1.304731e+02
21,10,10,1.212843e+02
21,10,20,1.182991e+02
21,10,30,1.151827e+02
21,10,40,1.132065e+02
21,10,50,1.075589e+02
21,10,60,1.061836e+02
21,10,70,1.051683e+02
21,10,80,1.043422e+02
21,10,90,1.034434e+02
21,10,100,1.027996e+02
21,10,1,2.692928e+02
21,10,2,2.569435e+02
21,10,3,2.556919e+02
21,10,5,2.497216e+02
21,10,10,2.436739e+02
21,10,20,2.430422e+02
21,10,30,2.430014e+02
21,10,40,2.044871e+02
21,10,50,1.142744e+02
21,10,60,1.098549e+02
21,10,70,1.076110e+02
21,10,80,1.059746e+02
21,10,90,1.056286e+02
21,10,100,1.054955e+02
21,10,1,2.692928e+02
21,10,2,2.569435e+02
21,10,3,2.556919e+02
21,10,5,2.497216e+02
21,10,10,2.444443e+02
21,10,20,2.431570e+02
21,10,30,1.160275e+02
21,10,40,1.111246e+02
21,10,50,1.073661e+02
21,10,60,1.066372e+02
21,10,70,1.063890e+02
21,10,80,1.062259e+02
21,10,90,1.056133e+02
21,10,100,1.052853e+02
