funcid,dim,milestone,error
2,10,1,9.646694e+08
2,10,2,1.464420e+08
2,10,3,6.418275e+07
2,10,5,1.559700e+07
2,10,10,3.565547e+06
2,10,20,2.144239e+06
2,10,30,4.867020e+05
2,10,40,1.792660e+05
2,10,50,1.792660e+05
2,10,60,1.781000e+05
2,10,70,1.704830e+05
2,10,80,1.637620e+05
2,10,90,1.531810e+05
2,10,100,1.125150e+05
2,10,1,7.740483e+09
2,10,2,3.187694e+08
2,10,3,1.137324e+08
2,10,5,3.370773e+07
2,10,10,6.241118e+06
2,10,20,6.815530e+05
2,10,30,6.625110e+05
2,10,40,2.047840e+05
2,10,50,1.751260e+05
2,10,60,1.751260e+05
2,10,70,1.751260e+05
2,10,80,6.734400e+04
2,10,90,4.223400e+04
2,10,100,2.649200e+04
2,10,1,7.899895e+10
2,10,2,8.976291e+07
2,10,3,3.642751e+07
2,10,5,1.217178e+07
2,10,10,3.912360e+06
2,10,20,2.505090e+05
2,10,30,1.787960e+05
2,10,40,1.683460e+05
2,10,50,1.420610e+05
2,10,60,1.176220e+05
2,10,70,1.025460e+05
2,10,80,9.691600e+04
2,10,90,9.287500e+04
2,10,100,9.287500e+04
2,10,1,6.348148e+09
2,10,2,3.395840e+09
2,10,3,3.265084e+09
2,10,5,1.801271e+09
2,10,10,3.704100e+07
2,10,20,1.696891e+07
2,10,30,1.642859e+06
2,10,40,4.086320e+05
2,10,50,1.133230e+05
2,10,60,3.672800e+04
2,10,70,3.672800e+04
2,10,80,3.672800e+04
2,10,90,3.672800e+04
2,10,100,3.672800e+04
2,10,1,9.215335e+09
2,10,2,6.036248e+08
2,10,3,2.215329e+08
2,10,5,1.279000e+08
2,10,10,5.913289e+07
2,10,20,1.072982e+07
2,10,30,4.776387e+06
2,10,40,2.553934e+06
2,10,50,2.102054e+06
2,10,60,1.204718e+06
2,10,70,7.096880e+05
2,10,80,9.601900e+04
2,10,90,4.079600e+04
2,10,100,3.275000e+04
2,10,1,1.051827e+08
2,10,2,1.743287e+07
2,10,3,6.619603e+06
2,10,5,4.857170e+06
2,10,10,3.005089e+06
2,10,20,5.719670e+05
2,10,30,1.010840e+05
2,10,40,7.077400e+04
2,10,50,5.331700e+04
2,10,60,2.520300e+04
2,10,70,1.285600e+04
2,10,80,8.770000e+03
2,10,90,5.705000e+03
2,10,100,5.705000e+03
2,10,1,8.911773e+07
2,10,2,4.604845e+07
2,10,3,2.929073e+07
2,10,5,2.520541e+07
2,10,10,3.663946e+06
2,10,20,1.420507e+06
2,10,30,9.148900e+04
2,10,40,5.586700e+04
2,10,50,5.437400e+04
2,10,60,5.049700e+04
2,10,70,3.494500e+04
2,10,80,3.280000e+04
2,10,90,2.694000e+04
2,10,100,1.998000e+04
2,10,1,2.536309e+07
2,10,2,1.761367e+06
2,10,3,1.077656e+06
2,10,5,9.345860e+05
2,10,10,7.952110e+05
2,10,20,6.558440e+05
2,10,30,3.993710e+05
2,10,40,3.410470e+05
2,10,50,3.410470e+05
2,10,60,2.571950e+05
2,10,70,1.909580e+05
2,10,80,1.453320e+05
2,10,90,8.674200e+04
2,10,100,7.951100e+04
2,10,1,6.826963e+09
2,10,2,1.888871e+08
2,10,3,4.876388e+07
2,10,5,1.283543e+07
2,10,10,5.873808e+06
2,10,20,1.761487e+06
2,10,30,6.975900e+05
2,10,40,5.796960e+05
2,10,50,3.179870e+05
2,10,60,2.620270e+05
2,10,1,3.062198e+09
2,10,2,8.051418e+08
2,10,3,3.815621e+08
2,10,5,1.835633e+08
2,10,10,1.653796e+08
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,2.857590e+05
2,10,30,1.960340e+05
2,10,40,1.259390e+05
2,10,50,1.212890e+05
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,2.857590e+05
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,2.857590e+05
2,10,30,1.960340e+05
2,10,40,1.259390e+05
2,10,50,1.212890e+05
2,10,60,9.029000e+04
2,10,70,7.221000e+04
2,10,80,5.917100e+04
2,10,90,1.453900e+04
2,10,100,1.251300e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.141200e+05
2,10,30,2.894380e+05
2,10,40,1.721420e+05
2,10,50,1.716320e+05
2,10,60,1.013630e+05
2,10,70,6.158700e+04
2,10,80,5.011800e+04
2,10,90,1.076900e+04
2,10,100,8.619000e+03
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,2.857590e+05
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.706110e+05
2,10,20,2.053770e+05
2,10,30,1.068310e+05
2,10,40,6.986000e+04
2,10,50,4.469700e+04
2,10,60,2.412600e+04
2,10,70,2.206900e+04
2,10,80,1.820000e+04
2,10,90,7.405000e+03
2,10,100,7.405000e+03
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.706110e+05
2,10,20,2.053770e+05
2,10,30,1.068310e+05
2,10,40,6.986000e+04
2,10,50,4.469700e+04
2,10,60,2.412600e+04
2,10,70,2.206900e+04
2,10,80,1.820000e+04
2,10,90,7.405000e+03
2,10,100,7.405000e+03
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.706110e+05
2,10,20,2.053770e+05
2,10,30,1.068310e+05
2,10,40,6.986000e+04
2,10,50,4.469700e+04
2,10,60,2.412600e+04
2,10,70,2.206900e+04
2,10,80,1.820000e+04
2,10,90,7.405000e+03
2,10,100,7.405000e+03
2,10,1,3.846507e+08
2,10,2,7.477927e+07
2,10,3,5.326195e+07
2,10,5,4.699444e+07
2,10,10,3.341525e+07
2,10,20,6.042794e+06
2,10,30,1.317299e+06
2,10,40,4.506240e+05
2,10,50,3.652640e+05
2,10,60,3.241500e+05
2,10,70,2.785940e+05
2,10,80,2.785940e+05
2,10,90,2.509700e+05
2,10,100,1.487600e+05
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
