funcid,dim,milestone,error
12,10,1,6.937862e+06
12,10,2,5.586098e+05
12,10,3,9.754261e+04
12,10,5,4.567410e+04
12,10,10,1.343349e+04
12,10,20,1.313875e+04
12,10,30,1.303677e+04
12,10,40,1.271913e+04
12,10,50,1.261297e+04
12,10,60,1.246248e+04
12,10,70,1.232353e+04
12,10,80,1.224387e+04
12,10,90,1.213065e+04
12,10,100,1.203363e+04
12,10,1,1.059375e+07
12,10,2,9.098991e+05
12,10,3,6.805465e+05
12,10,5,6.439281e+05
12,10,10,6.136831e+05
12,10,20,5.955320e+05
12,10,30,5.796842e+05
12,10,40,5.517647e+05
12,10,50,4.329176e+05
12,10,60,4.272069e+05
12,10,70,4.205534e+05
12,10,80,4.081799e+05
12,10,90,3.949923e+05
12,10,100,3.806067e+05
12,10,1,5.440730e+05
12,10,2,2.177335e+05
12,10,3,2.068643e+05
12,10,5,2.010322e+05
12,10,10,1.971523e+05
12,10,20,1.935501e+05
12,10,30,1.878480e+05
12,10,40,1.830716e+05
12,10,50,1.747898e+05
12,10,60,1.673908e+05
12,10,70,1.628183e+05
12,10,80,1.581172e+05
12,10,90,1.522270e+05
12,10,100,1.472301e+05
12,10,1,5.440730e+05
12,10,2,2.177335e+05
12,10,3,2.068643e+05
12,10,5,2.015881e+05
12,10,10,1.997061e+05
12,10,20,1.959504e+05
12,10,30,1.892488e+05
12,10,40,1.839742e+05
12,10,50,1.791892e+05
12,10,60,1.711894e+05
12,10,70,1.691427e+05
12,10,80,1.613364e+05
12,10,90,1.576792e+05
12,10,100,1.491721e+05
12,10,1,5.440730e+05
12,10,2,2.177335e+05
12,10,3,2.068643e+05
12,10,5,2.015881e+05
12,10,10,1.997937e+05
12,10,20,1.926468e+05
12,10,30,1.875367e+05
12,10,40,1.826136e+05
12,10,50,1.807257e+05
12,10,60,1.746349e+05
12,10,70,1.671645e+05
12,10,80,1.643825e+05
12,10,90,1.604191e+05
12,10,100,1.598503e+05
12,10,1,5.440730e+05
12,10,2,2.177335e+05
12,10,3,2.068643e+05
12,10,5,2.002787e+05
12,10,10,1.908679e+05
12,10,20,1.867837e+05
12,10,30,1.721280e+05
12,10,40,1.676756e+05
12,10,50,1.638879e+05
12,10,60,1.563528e+05
12,10,70,1.532354e+05
12,10,80,1.485085e+05
12,10,90,1.474883e+05
12,10,100,1.448023e+05
