funcid,dim,milestone,error
17,10,1,9.208840e+01
17,10,2,7.662945e+01
17,10,3,7.424659e+01
17,10,5,7.367030e+01
17,10,10,7.248716e+01
17,10,20,6.080782e+01
17,10,30,5.892578e+01
17,10,40,5.744404e+01
17,10,50,5.587184e+01
17,10,60,5.550670e+01
17,10,70,5.504205e+01
17,10,80,5.473968e+01
17,10,90,5.462004e+01
17,10,100,5.460367e+01
17,10,1,9.044693e+01
17,10,2,8.974209e+01
17,10,3,8.974209e+01
17,10,5,8.863973e+01
17,10,10,7.848037e+01
17,10,20,4.999441e+01
17,10,30,4.798900e+01
17,10,40,4.385276e+01
17,10,50,4.334682e+01
17,10,1,1.335713e+02
17,10,2,1.321886e+02
17,10,3,1.321884e+02
17,10,5,1.265672e+02
17,10,10,1.259878e+02
17,10,20,1.227846e+02
17,10,30,1.223439e+02
17,10,40,1.223133e+02
17,10,50,1.220181e+02
17,10,60,1.220055e+02
17,10,70,1.219021e+02
17,10,80,1.218912e+02
17,10,90,1.218033e+02
17,10,100,1.212046e+02
17,10,1,1.335713e+02
17,10,2,1.321886e+02
17,10,3,1.291773e+02
17,10,5,1.276970e+02
17,10,10,1.272086e+02
17,10,20,1.268541e+02
17,10,30,1.255836e+02
17,10,40,1.233426e+02
17,10,50,1.233425e+02
17,10,60,1.232975e+02
17,10,70,1.232208e+02
17,10,80,1.231412e+02
17,10,90,1.231091e+02
17,10,100,1.231091e+02
17,10,1,1.335713e+02
17,10,2,1.321886e+02
17,10,3,1.321139e+02
17,10,5,1.303455e+02
17,10,10,1.296213e+02
17,10,20,1.286656e+02
17,10,30,1.263327e+02
17,10,40,1.252526e+02
17,10,50,1.226496e+02
17,10,60,1.224708e+02
17,10,70,1.210159e+02
17,10,80,1.209435e+02
17,10,90,1.208603e+02
17,10,100,1.207198e+02
