funcid,dim,milestone,error
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,5.272019e+06
13,10,2,5.272019e+06
13,10,3,5.272019e+06
13,10,5,5.090020e+06
13,10,10,1.796335e+05
13,10,20,1.796335e+05
13,10,30,1.796335e+05
13,10,40,1.796335e+05
13,10,50,1.796335e+05
13,10,60,1.796335e+05
13,10,70,1.796335e+05
13,10,80,1.796335e+05
13,10,90,1.796335e+05
13,10,100,1.796335e+05
13,10,1,1.228468e+07
13,10,2,3.323052e+05
13,10,3,3.323052e+05
13,10,5,3.323052e+05
13,10,10,3.323052e+05
13,10,20,3.323052e+05
13,10,30,3.323052e+05
13,10,40,3.323052e+05
13,10,50,3.323052e+05
13,10,60,3.323052e+05
13,10,70,3.323052e+05
13,10,80,3.323052e+05
13,10,90,3.323052e+05
13,10,100,3.025318e+05
13,10,1,6.325663e+06
13,10,2,6.325663e+06
13,10,3,4.565471e+05
13,10,5,4.565471e+05
13,10,10,4.565471e+05
13,10,20,4.565471e+05
13,10,30,4.565471e+05
13,10,40,4.565471e+05
13,10,50,4.565471e+05
13,10,60,4.565471e+05
13,10,70,4.565471e+05
13,10,80,4.565471e+05
13,10,90,4.565471e+05
13,10,100,4.565471e+05
13,10,1,1.360480e+07
13,10,2,1.360480e+07
13,10,3,1.315845e+07
13,10,5,1.315845e+07
13,10,10,1.839844e+06
13,10,20,1.681484e+06
13,10,30,1.681484e+06
13,10,40,1.447557e+06
13,10,50,1.269335e+06
13,10,60,4.248112e+05
13,10,70,4.248112e+05
13,10,80,4.248112e+05
13,10,90,4.248112e+05
13,10,100,4.248112e+05
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
13,10,1,2.124252e+07
13,10,2,8.724231e+06
13,10,3,8.724231e+06
13,10,5,3.348206e+06
13,10,10,1.485594e+06
13,10,20,8.799863e+05
13,10,30,3.016009e+04
13,10,40,3.016009e+04
13,10,50,3.016009e+04
13,10,60,3.016009e+04
13,10,70,3.016009e+04
13,10,80,3.016009e+04
13,10,90,3.016009e+04
13,10,100,3.016009e+04
