funcid,dim,milestone,error
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,2.922239e+08
12,10,2,2.922239e+08
12,10,3,2.922239e+08
12,10,5,2.922239e+08
12,10,10,9.859407e+07
12,10,20,9.859407e+07
12,10,30,4.951679e+07
12,10,40,4.951679e+07
12,10,50,4.951679e+07
12,10,60,4.951679e+07
12,10,70,4.951679e+07
12,10,80,4.951679e+07
12,10,90,4.951679e+07
12,10,100,4.951679e+07
12,10,1,8.099720e+08
12,10,2,8.099720e+08
12,10,3,8.099720e+08
12,10,5,6.747585e+08
12,10,10,9.234022e+07
12,10,20,9.234022e+07
12,10,30,9.234022e+07
12,10,40,9.234022e+07
12,10,50,9.234022e+07
12,10,60,9.234022e+07
12,10,70,9.234022e+07
12,10,80,9.234022e+07
12,10,90,9.234022e+07
12,10,100,5.454519e+07
12,10,1,2.598712e+07
12,10,2,2.598712e+07
12,10,3,2.598712e+07
12,10,5,2.598712e+07
12,10,10,2.598712e+07
12,10,20,2.598712e+07
12,10,30,2.598712e+07
12,10,40,2.598712e+07
12,10,50,2.598712e+07
12,10,60,2.598712e+07
12,10,70,2.598712e+07
12,10,80,2.598712e+07
12,10,90,2.598712e+07
12,10,100,2.598712e+07
12,10,1,7.150708e+08
12,10,2,7.150708e+08
12,10,3,6.840983e+08
12,10,5,4.052160e+08
12,10,10,2.410317e+08
12,10,20,1.533250e+08
12,10,30,1.533250e+08
12,10,40,1.421779e+08
12,10,50,1.421779e+08
12,10,60,1.421779e+08
12,10,70,1.421779e+08
12,10,80,1.421779e+08
12,10,90,3.228507e+07
12,10,100,3.228507e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
