funcid,dim,milestone,error
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.449503e+02
23,10,2,4.449503e+02
23,10,3,4.449503e+02
23,10,5,4.449503e+02
23,10,10,4.449503e+02
23,10,20,4.125535e+02
23,10,30,4.125535e+02
23,10,40,4.125535e+02
23,10,50,3.973990e+02
23,10,60,3.973990e+02
23,10,70,3.973990e+02
23,10,80,3.973990e+02
23,10,90,3.973990e+02
23,10,100,3.967118e+02
23,10,1,4.255977e+02
23,10,2,4.255977e+02
23,10,3,4.255977e+02
23,10,5,4.112942e+02
23,10,10,4.112942e+02
23,10,20,4.112942e+02
23,10,30,4.112942e+02
23,10,40,4.112942e+02
23,10,50,4.112942e+02
23,10,60,4.112942e+02
23,10,70,4.112942e+02
23,10,80,4.112942e+02
23,10,90,4.112942e+02
23,10,100,4.112942e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
23,10,1,4.045701e+02
23,10,2,4.045701e+02
23,10,3,4.045701e+02
23,10,5,4.045701e+02
23,10,10,4.045701e+02
23,10,20,3.961338e+02
23,10,30,3.961338e+02
23,10,40,3.961338e+02
23,10,50,3.961338e+02
23,10,60,3.961338e+02
23,10,70,3.961338e+02
23,10,80,3.961338e+02
23,10,90,3.961338e+02
23,10,100,3.961338e+02
