funcid,dim,milestone,error
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,2.371109e+04
14,10,2,2.005412e+03
14,10,3,2.005412e+03
14,10,5,1.234770e+03
14,10,10,1.234770e+03
14,10,20,1.234770e+03
14,10,30,1.234770e+03
14,10,40,8.399990e+02
14,10,50,8.399990e+02
14,10,60,8.399990e+02
14,10,70,8.399990e+02
14,10,80,8.399990e+02
14,10,90,8.399990e+02
14,10,100,8.399990e+02
14,10,1,1.840716e+04
14,10,2,4.604817e+02
14,10,3,4.604817e+02
14,10,5,4.604817e+02
14,10,10,4.604817e+02
14,10,20,4.604817e+02
14,10,30,4.604817e+02
14,10,40,4.604817e+02
14,10,50,4.604817e+02
14,10,60,4.604817e+02
14,10,70,2.899566e+02
14,10,80,2.899566e+02
14,10,90,2.899566e+02
14,10,100,2.899566e+02
14,10,1,3.076341e+04
14,10,2,3.076341e+04
14,10,3,3.076341e+04
14,10,5,2.780575e+03
14,10,10,9.583673e+02
14,10,20,9.583673e+02
14,10,30,9.583673e+02
14,10,40,9.583673e+02
14,10,50,9.583673e+02
14,10,60,9.583673e+02
14,10,70,9.583673e+02
14,10,80,9.583673e+02
14,10,90,9.583673e+02
14,10,100,9.279870e+02
14,10,1,9.258131e+04
14,10,2,9.258131e+04
14,10,3,2.586366e+04
14,10,5,4.538292e+02
14,10,10,4.538292e+02
14,10,20,4.538292e+02
14,10,30,4.538292e+02
14,10,40,4.538292e+02
14,10,50,4.538292e+02
14,10,60,4.538292e+02
14,10,70,4.538292e+02
14,10,80,2.246980e+02
14,10,90,2.246980e+02
14,10,100,2.246980e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
14,10,1,1.843662e+04
14,10,2,1.321154e+04
14,10,3,1.061140e+04
14,10,5,3.786308e+03
14,10,10,3.786308e+03
14,10,20,3.915666e+02
14,10,30,1.310846e+02
14,10,40,1.310846e+02
14,10,50,1.310846e+02
14,10,60,1.310846e+02
14,10,70,1.310846e+02
14,10,80,1.310846e+02
14,10,90,1.310846e+02
14,10,100,1.310846e+02
