funcid,dim,milestone,error
2,10,40,2.860417e+09
2,10,50,1.883752e+09
2,10,60,1.340113e+09
2,10,70,1.340113e+09
2,10,80,1.340113e+09
2,10,90,1.340113e+09
2,10,100,1.340113e+09
2,10,1,1.683435e+11
2,10,2,1.215902e+11
2,10,3,1.215902e+11
2,10,5,1.215902e+11
2,10,10,4.063580e+10
2,10,20,4.063580e+10
2,10,30,3.810081e+10
2,10,40,3.810081e+10
2,10,50,3.810081e+10
2,10,60,6.446975e+09
2,10,70,6.446975e+09
2,10,80,6.446975e+09
2,10,90,6.446975e+09
2,10,100,6.446975e+09
2,10,1,1.175831e+12
2,10,2,1.175831e+12
2,10,3,4.193111e+10
2,10,5,4.193111e+10
2,10,10,1.809293e+10
2,10,20,1.007840e+10
2,10,30,9.244905e+08
2,10,40,9.244905e+08
2,10,50,9.244905e+08
2,10,60,9.244905e+08
2,10,70,9.244905e+08
2,10,80,9.244905e+08
2,10,90,9.244905e+08
2,10,100,9.244905e+08
2,10,1,1.285221e+12
2,10,2,1.104775e+11
2,10,3,1.104775e+11
2,10,5,3.047719e+10
2,10,10,3.047719e+10
2,10,20,3.047719e+10
2,10,30,1.910100e+08
2,10,40,1.910100e+08
2,10,50,1.910100e+08
2,10,60,1.910100e+08
2,10,70,8.410191e+07
2,10,80,8.410191e+07
2,10,90,8.410191e+07
2,10,100,8.410191e+07
2,10,1,4.659488e+11
2,10,2,1.978102e+10
2,10,3,1.978102e+10
2,10,5,1.978102e+10
2,10,10,1.978102e+10
2,10,20,1.978102e+10
2,10,30,8.789177e+09
2,10,40,8.789177e+09
2,10,50,8.789177e+09
2,10,60,1.840002e+09
2,10,70,1.840002e+09
2,10,80,1.840002e+09
2,10,90,1.840002e+09
2,10,100,1.840002e+09
2,10,1,3.066003e+12
2,10,2,2.723330e+09
2,10,3,2.723330e+09
2,10,5,2.723330e+09
2,10,10,2.723330e+09
2,10,20,2.723330e+09
2,10,30,2.723330e+09
2,10,40,1.967995e+09
2,10,50,1.967995e+09
2,10,60,1.681237e+09
2,10,70,1.681237e+09
2,10,80,1.681237e+09
2,10,90,1.681237e+09
2,10,100,1.681237e+09
2,10,1,1.010716e+10
2,10,2,1.010716e+10
2,10,3,1.010716e+10
2,10,5,1.010716e+10
2,10,10,1.010716e+10
2,10,20,5.267406e+09
2,10,30,2.513316e+09
2,10,40,2.513316e+09
2,10,50,2.513316e+09
2,10,60,3.860821e+08
2,10,70,3.860821e+08
2,10,80,3.860821e+08
2,10,90,3.860821e+08
2,10,100,3.860821e+08
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
