funcid,dim,milestone,error
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.953967e+02
20,10,2,2.953967e+02
20,10,3,2.953967e+02
20,10,5,2.387414e+02
20,10,10,2.363806e+02
20,10,20,2.010525e+02
20,10,30,1.522582e+02
20,10,40,1.522582e+02
20,10,50,1.522582e+02
20,10,60,1.522582e+02
20,10,70,1.522582e+02
20,10,80,1.522582e+02
20,10,90,1.522582e+02
20,10,100,1.522582e+02
20,10,1,1.968029e+02
20,10,2,1.968029e+02
20,10,3,1.968029e+02
20,10,5,1.968029e+02
20,10,10,1.532806e+02
20,10,20,1.532806e+02
20,10,30,1.532806e+02
20,10,40,1.532806e+02
20,10,50,1.532806e+02
20,10,60,1.532806e+02
20,10,70,1.532806e+02
20,10,80,1.532806e+02
20,10,90,1.532806e+02
20,10,100,1.532806e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
20,10,1,2.617655e+02
20,10,2,2.617655e+02
20,10,3,2.617655e+02
20,10,5,2.536362e+02
20,10,10,1.662427e+02
20,10,20,1.662427e+02
20,10,30,1.662427e+02
20,10,40,1.662427e+02
20,10,50,1.662427e+02
20,10,60,1.662427e+02
20,10,70,1.662427e+02
20,10,80,1.662427e+02
20,10,90,1.037311e+02
20,10,100,1.037311e+02
