funcid,dim,milestone,error
4,10,1,2.918696e+02
4,10,2,2.918696e+02
4,10,3,2.188641e+02
4,10,5,2.173385e+02
4,10,10,1.283093e+02
4,10,20,1.283093e+02
4,10,30,1.283093e+02
4,10,40,1.283093e+02
4,10,50,1.283093e+02
4,10,60,1.283093e+02
4,10,70,1.283093e+02
4,10,80,1.283093e+02
4,10,90,1.283093e+02
4,10,100,1.283093e+02
4,10,1,6.409142e+02
4,10,2,6.409142e+02
4,10,3,6.409142e+02
4,10,5,6.409142e+02
4,10,10,6.409142e+02
4,10,20,5.194455e+02
4,10,30,5.194455e+02
4,10,40,4.332581e+02
4,10,50,4.332581e+02
4,10,60,4.332581e+02
4,10,70,4.332581e+02
4,10,80,4.332581e+02
4,10,90,2.368711e+02
4,10,100,2.368711e+02
4,10,1,1.027105e+03
4,10,2,8.631230e+02
4,10,3,8.631230e+02
4,10,5,4.069270e+02
4,10,10,4.069270e+02
4,10,20,3.747040e+02
4,10,30,3.747040e+02
4,10,40,3.747040e+02
4,10,50,2.948669e+02
4,10,60,2.948669e+02
4,10,70,2.948669e+02
4,10,80,2.948669e+02
4,10,90,2.887909e+02
4,10,100,2.887909e+02
4,10,1,1.178497e+03
4,10,2,7.789920e+02
4,10,3,7.789920e+02
4,10,5,7.789920e+02
4,10,10,6.112385e+02
4,10,20,2.445602e+02
4,10,30,2.445602e+02
4,10,40,2.445602e+02
4,10,50,2.445602e+02
4,10,60,2.445602e+02
4,10,70,2.334144e+02
4,10,80,2.078817e+02
4,10,90,2.078817e+02
4,10,100,2.078817e+02
4,10,1,1.150154e+03
4,10,2,8.659963e+02
4,10,3,5.401687e+02
4,10,5,5.401687e+02
4,10,10,3.630922e+02
4,10,20,3.630922e+02
4,10,30,3.630922e+02
4,10,40,3.630922e+02
4,10,50,3.630922e+02
4,10,60,3.630922e+02
4,10,70,3.630922e+02
4,10,80,3.630922e+02
4,10,1,9.536390e+02
4,10,2,9.536390e+02
4,10,3,9.090833e+02
4,10,5,6.441724e+02
4,10,10,5.593726e+02
4,10,20,5.003618e+02
4,10,30,2.447804e+02
4,10,40,2.447804e+02
4,10,50,1.742053e+02
4,10,60,1.742053e+02
4,10,70,1.742053e+02
4,10,80,1.742053e+02
4,10,90,1.742053e+02
4,10,100,1.742053e+02
4,10,1,1.099911e+03
4,10,2,1.029162e+03
4,10,3,5.445581e+02
4,10,5,5.445581e+02
4,10,10,4.879792e+02
