funcid,dim,milestone,error
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,9.828551e+06
30,10,2,9.828551e+06
30,10,3,9.828551e+06
30,10,5,9.828551e+06
30,10,10,7.935903e+06
30,10,20,7.935903e+06
30,10,30,7.935903e+06
30,10,40,7.756084e+06
30,10,50,7.756084e+06
30,10,60,7.756084e+06
30,10,70,7.756084e+06
30,10,80,7.756084e+06
30,10,90,7.756084e+06
30,10,100,7.756084e+06
30,10,1,5.015736e+07
30,10,2,2.314444e+07
30,10,3,2.314444e+07
30,10,5,2.314444e+07
30,10,10,1.327691e+07
30,10,20,4.311655e+06
30,10,30,4.311655e+06
30,10,40,4.311655e+06
30,10,50,4.311655e+06
30,10,60,4.311655e+06
30,10,70,1.235535e+06
30,10,80,1.235535e+06
30,10,90,1.235535e+06
30,10,100,1.235535e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
30,10,1,4.693711e+07
30,10,2,2.859066e+07
30,10,3,1.982288e+07
30,10,5,2.724082e+06
30,10,10,2.724082e+06
30,10,20,2.724082e+06
30,10,30,2.724082e+06
30,10,40,2.724082e+06
30,10,50,2.724082e+06
30,10,60,2.724082e+06
30,10,70,2.724082e+06
30,10,80,2.724082e+06
30,10,90,2.724082e+06
30,10,100,2.724082e+06
