funcid,dim,milestone,error
20,10,1,4.153284e+02
20,10,2,4.153284e+02
20,10,3,3.358184e+02
20,10,5,3.358184e+02
20,10,10,2.357626e+02
20,10,20,1.908871e+02
20,10,30,1.908871e+02
20,10,40,1.908871e+02
20,10,50,1.908871e+02
20,10,60,1.666690e+02
20,10,70,1.666690e+02
20,10,80,1.437702e+02
20,10,90,1.437702e+02
20,10,100,1.437702e+02
