funcid,dim,milestone,error
5,10,1,1.187197e+02
5,10,2,1.187197e+02
5,10,3,1.187197e+02
5,10,5,1.181576e+02
5,10,10,1.096792e+02
5,10,20,9.347510e+01
5,10,30,6.693771e+01
5,10,40,6.693771e+01
5,10,50,6.693771e+01
5,10,60,6.693771e+01
5,10,70,6.693771e+01
5,10,80,6.693771e+01
5,10,90,6.693771e+01
5,10,100,6.693771e+01
